_start,_end,_type,_disance
9112,8739,HAS_ROUTE,1162
9112,8740,HAS_ROUTE,1299
9112,8772,HAS_ROUTE,3060
9112,8793,HAS_ROUTE,2219
9112,8794,HAS_ROUTE,1977
9112,8796,HAS_ROUTE,1954
9112,8797,HAS_ROUTE,1842
9112,8799,HAS_ROUTE,1908
9112,8802,HAS_ROUTE,1547
9112,8803,HAS_ROUTE,2390
9112,8805,HAS_ROUTE,1914
9112,8824,HAS_ROUTE,2010
9112,8828,HAS_ROUTE,856
9112,8832,HAS_ROUTE,1846
9112,8854,HAS_ROUTE,73
9112,8874,HAS_ROUTE,2799
9112,8877,HAS_ROUTE,921
9112,8879,HAS_ROUTE,1936
9112,8886,HAS_ROUTE,1765
9112,8887,HAS_ROUTE,2007
9112,8901,HAS_ROUTE,895
9112,8902,HAS_ROUTE,1869
9112,8937,HAS_ROUTE,1695
9112,8952,HAS_ROUTE,2156
9112,8954,HAS_ROUTE,1698
9112,8968,HAS_ROUTE,2902
9112,8972,HAS_ROUTE,3091
9112,8973,HAS_ROUTE,1015
9112,8977,HAS_ROUTE,1148
9112,9077,HAS_ROUTE,1849
9112,9079,HAS_ROUTE,2088
9112,9085,HAS_ROUTE,2296
9112,9088,HAS_ROUTE,974
9112,9090,HAS_ROUTE,2239
9112,9095,HAS_ROUTE,2156
9112,9100,HAS_ROUTE,2134
9112,9101,HAS_ROUTE,1910
9112,9103,HAS_ROUTE,1829
9112,9107,HAS_ROUTE,2498
9112,9110,HAS_ROUTE,167
9112,9123,HAS_ROUTE,1122
9112,9124,HAS_ROUTE,1212
9112,9125,HAS_ROUTE,1450
9112,9141,HAS_ROUTE,852
9112,9158,HAS_ROUTE,2077
9112,9159,HAS_ROUTE,2197
9112,9160,HAS_ROUTE,1752
9112,9162,HAS_ROUTE,1945
9112,9170,HAS_ROUTE,82
9112,9262,HAS_ROUTE,2417
9112,9410,HAS_ROUTE,1899
9112,9417,HAS_ROUTE,1777
9112,9419,HAS_ROUTE,1879
9112,9431,HAS_ROUTE,2163
9112,9479,HAS_ROUTE,1221
9112,9480,HAS_ROUTE,1076
9112,9839,HAS_ROUTE,1277
9112,9858,HAS_ROUTE,1864
9112,9890,HAS_ROUTE,1963
9112,9891,HAS_ROUTE,1987
9112,9892,HAS_ROUTE,1748
9112,9893,HAS_ROUTE,1904
9112,9894,HAS_ROUTE,1988
9112,9981,HAS_ROUTE,2084
9112,9982,HAS_ROUTE,2006
9112,9995,HAS_ROUTE,2303
9112,10016,HAS_ROUTE,2884
9112,10045,HAS_ROUTE,1939
9112,10052,HAS_ROUTE,1284
9112,10357,HAS_ROUTE,1925
9112,10359,HAS_ROUTE,1934
9112,10362,HAS_ROUTE,1961
9112,10363,HAS_ROUTE,2094
9112,10644,HAS_ROUTE,82
9112,11981,HAS_ROUTE,1283
9112,12129,HAS_ROUTE,2279
9113,8676,HAS_ROUTE,1514
9113,8677,HAS_ROUTE,1434
9113,8678,HAS_ROUTE,1648
9113,8679,HAS_ROUTE,2602
9113,8686,HAS_ROUTE,1602
9113,8696,HAS_ROUTE,1680
9113,8701,HAS_ROUTE,1838
9113,8705,HAS_ROUTE,1590
9113,8706,HAS_ROUTE,1671
9113,8710,HAS_ROUTE,1630
9113,8713,HAS_ROUTE,1654
9113,8719,HAS_ROUTE,2389
9113,8733,HAS_ROUTE,1413
9113,8738,HAS_ROUTE,1923
9113,8766,HAS_ROUTE,2153
9113,8793,HAS_ROUTE,1879
9113,8794,HAS_ROUTE,1601
9113,8802,HAS_ROUTE,1234
9113,8803,HAS_ROUTE,2052
9113,8805,HAS_ROUTE,1561
9113,8824,HAS_ROUTE,1668
9113,8854,HAS_ROUTE,396
9113,8902,HAS_ROUTE,1492
9113,8939,HAS_ROUTE,1967
9113,8954,HAS_ROUTE,1320
9113,8955,HAS_ROUTE,1210
9113,8958,HAS_ROUTE,236
9113,8970,HAS_ROUTE,1092
9113,9077,HAS_ROUTE,1577
9113,9093,HAS_ROUTE,1279
9113,9114,HAS_ROUTE,120
9113,9159,HAS_ROUTE,1830
9113,9262,HAS_ROUTE,2021
9113,9279,HAS_ROUTE,2393
9113,9410,HAS_ROUTE,1564
9113,9424,HAS_ROUTE,1738
9113,9475,HAS_ROUTE,301
9113,9858,HAS_ROUTE,1539
9113,10355,HAS_ROUTE,1598
9113,10647,HAS_ROUTE,607
9113,10648,HAS_ROUTE,318
9113,12129,HAS_ROUTE,1914
9114,8675,HAS_ROUTE,1424
9114,8676,HAS_ROUTE,1407
9114,8677,HAS_ROUTE,1322
9114,8678,HAS_ROUTE,1531
9114,8679,HAS_ROUTE,2486
9114,8686,HAS_ROUTE,1509
9114,8696,HAS_ROUTE,1568
9114,8698,HAS_ROUTE,1715
9114,8699,HAS_ROUTE,872
9114,8700,HAS_ROUTE,662
9114,8701,HAS_ROUTE,1718
9114,8702,HAS_ROUTE,1400
9114,8703,HAS_ROUTE,1260
9114,8705,HAS_ROUTE,1478
9114,8706,HAS_ROUTE,1552
9114,8710,HAS_ROUTE,1529
9114,8713,HAS_ROUTE,1539
9114,8716,HAS_ROUTE,1453
9114,8718,HAS_ROUTE,2159
9114,8720,HAS_ROUTE,1461
9114,8724,HAS_ROUTE,1522
9114,8732,HAS_ROUTE,3604
9114,8733,HAS_ROUTE,1300
9114,8734,HAS_ROUTE,1174
9114,8735,HAS_ROUTE,1320
9114,8736,HAS_ROUTE,1856
9114,8738,HAS_ROUTE,1803
9114,8766,HAS_ROUTE,2033
9114,8787,HAS_ROUTE,2131
9114,8793,HAS_ROUTE,1764
9114,8794,HAS_ROUTE,1483
9114,8796,HAS_ROUTE,1393
9114,8797,HAS_ROUTE,1303
9114,8798,HAS_ROUTE,1261
9114,8800,HAS_ROUTE,1452
9114,8802,HAS_ROUTE,1126
9114,8803,HAS_ROUTE,1938
9114,8805,HAS_ROUTE,1446
9114,8824,HAS_ROUTE,1553
9114,8828,HAS_ROUTE,499
9114,8832,HAS_ROUTE,1452
9114,8854,HAS_ROUTE,508
9114,8886,HAS_ROUTE,1392
9114,8900,HAS_ROUTE,1530
9114,8901,HAS_ROUTE,419
9114,8902,HAS_ROUTE,1374
9114,8952,HAS_ROUTE,1693
9114,8954,HAS_ROUTE,1201
9114,8955,HAS_ROUTE,1090
9114,8956,HAS_ROUTE,2040
9114,8957,HAS_ROUTE,1540
9114,8958,HAS_ROUTE,124
9114,8970,HAS_ROUTE,975
9114,8973,HAS_ROUTE,667
9114,9077,HAS_ROUTE,1474
9114,9107,HAS_ROUTE,2085
9114,9108,HAS_ROUTE,1913
9114,9113,HAS_ROUTE,120
9114,9124,HAS_ROUTE,690
9114,9125,HAS_ROUTE,994
9114,9129,HAS_ROUTE,1426
9114,9138,HAS_ROUTE,1371
9114,9158,HAS_ROUTE,1581
9114,9176,HAS_ROUTE,927
9114,9410,HAS_ROUTE,1451
9114,9417,HAS_ROUTE,1340
9114,9419,HAS_ROUTE,1357
9114,9420,HAS_ROUTE,1336
9114,9452,HAS_ROUTE,1745
9114,9839,HAS_ROUTE,848
9114,9858,HAS_ROUTE,1427
9114,9890,HAS_ROUTE,1491
9114,9891,HAS_ROUTE,1482
9114,9906,HAS_ROUTE,973
9114,9907,HAS_ROUTE,1186
9114,9982,HAS_ROUTE,1556
9114,9994,HAS_ROUTE,2207
9114,9997,HAS_ROUTE,239
9114,10045,HAS_ROUTE,1452
9114,10370,HAS_ROUTE,1281
9114,10647,HAS_ROUTE,727
9114,10742,HAS_ROUTE,1345
9114,12129,HAS_ROUTE,1797
9115,8636,HAS_ROUTE,3601
9115,8676,HAS_ROUTE,2686
9115,8677,HAS_ROUTE,2647
9115,8678,HAS_ROUTE,2887
9115,8696,HAS_ROUTE,2881
9115,8705,HAS_ROUTE,2801
9115,8706,HAS_ROUTE,2929
9115,8710,HAS_ROUTE,2763
9115,8713,HAS_ROUTE,2881
9115,8723,HAS_ROUTE,2872
9115,8735,HAS_ROUTE,2701
9115,8794,HAS_ROUTE,2850
9115,8803,HAS_ROUTE,3270
9115,8805,HAS_ROUTE,2792
9115,8828,HAS_ROUTE,1735
9115,8850,HAS_ROUTE,1907
9115,8952,HAS_ROUTE,3036
9115,9077,HAS_ROUTE,2722
9115,9116,HAS_ROUTE,42
9115,9172,HAS_ROUTE,139
9115,9215,HAS_ROUTE,2300
9115,9419,HAS_ROUTE,2741
9115,9478,HAS_ROUTE,131
9115,10212,HAS_ROUTE,3733
9115,10656,HAS_ROUTE,89
9115,12038,HAS_ROUTE,416
9116,8676,HAS_ROUTE,2723
9116,8679,HAS_ROUTE,3860
9116,8705,HAS_ROUTE,2837
9116,8706,HAS_ROUTE,2961
9116,8710,HAS_ROUTE,2801
9116,8719,HAS_ROUTE,3633
9116,8828,HAS_ROUTE,1771
9116,9077,HAS_ROUTE,2760
9116,9115,HAS_ROUTE,42
9116,9478,HAS_ROUTE,93
9117,8676,HAS_ROUTE,2422
9117,8678,HAS_ROUTE,2064
9117,8701,HAS_ROUTE,1716
9117,8702,HAS_ROUTE,1954
9117,8703,HAS_ROUTE,2002
9117,8705,HAS_ROUTE,2242
9117,8706,HAS_ROUTE,1878
9117,8710,HAS_ROUTE,2574
9117,8713,HAS_ROUTE,2149
9117,8719,HAS_ROUTE,2366
9117,8720,HAS_ROUTE,2432
9117,8723,HAS_ROUTE,2736
9117,8728,HAS_ROUTE,1960
9117,8729,HAS_ROUTE,1996
9117,8735,HAS_ROUTE,1873
9117,8770,HAS_ROUTE,250
9117,8787,HAS_ROUTE,1015
9117,8793,HAS_ROUTE,2192
9117,8803,HAS_ROUTE,2228
9117,8824,HAS_ROUTE,2180
9117,8832,HAS_ROUTE,2454
9117,8886,HAS_ROUTE,2525
9117,8902,HAS_ROUTE,1997
9117,8944,HAS_ROUTE,1969
9117,9077,HAS_ROUTE,2524
9117,9079,HAS_ROUTE,1811
9117,9085,HAS_ROUTE,2322
9117,9090,HAS_ROUTE,1957
9117,9100,HAS_ROUTE,2031
9117,9118,HAS_ROUTE,66
9117,9150,HAS_ROUTE,2162
9117,9158,HAS_ROUTE,1956
9117,9159,HAS_ROUTE,2016
9117,9160,HAS_ROUTE,2550
9117,9410,HAS_ROUTE,2225
9117,9424,HAS_ROUTE,2188
9117,9425,HAS_ROUTE,1927
9117,9436,HAS_ROUTE,3092
9117,9444,HAS_ROUTE,358
9117,9486,HAS_ROUTE,1081
9117,9487,HAS_ROUTE,2434
9117,9981,HAS_ROUTE,2135
9117,10058,HAS_ROUTE,1769
9117,10356,HAS_ROUTE,2312
9117,10361,HAS_ROUTE,2534
9117,12129,HAS_ROUTE,2030
9118,8676,HAS_ROUTE,2401
9118,8694,HAS_ROUTE,1568
9118,8698,HAS_ROUTE,1858
9118,8702,HAS_ROUTE,1933
9118,8705,HAS_ROUTE,2218
9118,8710,HAS_ROUTE,2551
9118,8720,HAS_ROUTE,2410
9118,8728,HAS_ROUTE,1902
9118,8729,HAS_ROUTE,1939
9118,8735,HAS_ROUTE,1856
9118,8770,HAS_ROUTE,233
9118,8780,HAS_ROUTE,827
9118,8787,HAS_ROUTE,972
9118,8788,HAS_ROUTE,1004
9118,8793,HAS_ROUTE,2160
9118,8796,HAS_ROUTE,1445
9118,8803,HAS_ROUTE,2192
9118,8832,HAS_ROUTE,2432
9118,8841,HAS_ROUTE,527
9118,8873,HAS_ROUTE,190
9118,8875,HAS_ROUTE,788
9118,8881,HAS_ROUTE,650
9118,8887,HAS_ROUTE,2589
9118,8912,HAS_ROUTE,276
9118,8944,HAS_ROUTE,1912
9118,8946,HAS_ROUTE,2493
9118,8961,HAS_ROUTE,2582
9118,9077,HAS_ROUTE,2502
9118,9090,HAS_ROUTE,1925
9118,9095,HAS_ROUTE,2167
9118,9117,HAS_ROUTE,66
9118,9137,HAS_ROUTE,1348
9118,9147,HAS_ROUTE,1505
9118,9158,HAS_ROUTE,1930
9118,9410,HAS_ROUTE,2203
9118,9419,HAS_ROUTE,1818
9118,9444,HAS_ROUTE,348
9118,9486,HAS_ROUTE,1015
9118,9487,HAS_ROUTE,2369
9118,10356,HAS_ROUTE,2289
9118,12129,HAS_ROUTE,1997
9119,8676,HAS_ROUTE,1158
9119,8678,HAS_ROUTE,801
9119,8694,HAS_ROUTE,386
9119,8696,HAS_ROUTE,1028
9119,8701,HAS_ROUTE,487
9119,8705,HAS_ROUTE,976
9119,8706,HAS_ROUTE,616
9119,8716,HAS_ROUTE,465
9119,8718,HAS_ROUTE,1347
9119,8735,HAS_ROUTE,622
9119,8736,HAS_ROUTE,329
9119,8738,HAS_ROUTE,416
9119,8787,HAS_ROUTE,468
9119,8795,HAS_ROUTE,587
9119,8797,HAS_ROUTE,499
9119,8798,HAS_ROUTE,660
9119,8799,HAS_ROUTE,477
9119,8801,HAS_ROUTE,521
9119,8824,HAS_ROUTE,917
9119,8832,HAS_ROUTE,1188
9119,9137,HAS_ROUTE,155
9119,9145,HAS_ROUTE,499
9119,9150,HAS_ROUTE,902
9119,9181,HAS_ROUTE,423
9119,9419,HAS_ROUTE,581
9119,10746,HAS_ROUTE,647
9120,8676,HAS_ROUTE,1978
9120,8678,HAS_ROUTE,1602
9120,8686,HAS_ROUTE,2274
9120,8696,HAS_ROUTE,1824
9120,8701,HAS_ROUTE,1234
9120,8702,HAS_ROUTE,1515
9120,8705,HAS_ROUTE,1787
9120,8706,HAS_ROUTE,1417
9120,8710,HAS_ROUTE,2118
9120,8720,HAS_ROUTE,1981
9120,8721,HAS_ROUTE,2068
9120,8722,HAS_ROUTE,2233
9120,8723,HAS_ROUTE,2268
9120,8724,HAS_ROUTE,2140
9120,8728,HAS_ROUTE,1452
9120,8729,HAS_ROUTE,1486
9120,8736,HAS_ROUTE,524
9120,8738,HAS_ROUTE,1113
9120,8767,HAS_ROUTE,1017
9120,8768,HAS_ROUTE,736
9120,8772,HAS_ROUTE,233
9120,8794,HAS_ROUTE,1528
9120,8832,HAS_ROUTE,2005
9120,8874,HAS_ROUTE,1584
9120,8879,HAS_ROUTE,2110
9120,8886,HAS_ROUTE,2086
9120,8887,HAS_ROUTE,2146
9120,8912,HAS_ROUTE,289
9120,8944,HAS_ROUTE,1459
9120,8968,HAS_ROUTE,1082
9120,9077,HAS_ROUTE,2074
9120,9101,HAS_ROUTE,2300
9120,9108,HAS_ROUTE,1239
9120,9109,HAS_ROUTE,1455
9120,9135,HAS_ROUTE,474
9120,9136,HAS_ROUTE,656
9120,9158,HAS_ROUTE,1489
9120,9164,HAS_ROUTE,1965
9120,9410,HAS_ROUTE,1774
9120,9430,HAS_ROUTE,658
9120,9823,HAS_ROUTE,795
9120,9892,HAS_ROUTE,2036
9120,9994,HAS_ROUTE,1808
9120,11838,HAS_ROUTE,223
9120,12129,HAS_ROUTE,1535
9121,8675,HAS_ROUTE,1014
9121,8676,HAS_ROUTE,993
9121,8686,HAS_ROUTE,1160
9121,8696,HAS_ROUTE,1123
9121,8698,HAS_ROUTE,1232
9121,8699,HAS_ROUTE,389
9121,8700,HAS_ROUTE,260
9121,8705,HAS_ROUTE,1028
9121,8710,HAS_ROUTE,1140
9121,8715,HAS_ROUTE,1585
9121,8719,HAS_ROUTE,1814
9121,8720,HAS_ROUTE,1046
9121,8721,HAS_ROUTE,1105
9121,8722,HAS_ROUTE,1320
9121,8735,HAS_ROUTE,835
9121,8793,HAS_ROUTE,1301
9121,8794,HAS_ROUTE,1005
9121,8803,HAS_ROUTE,1474
9121,8856,HAS_ROUTE,334
9121,8879,HAS_ROUTE,1176
9121,8886,HAS_ROUTE,1004
9121,8887,HAS_ROUTE,1257
9121,8901,HAS_ROUTE,198
9121,8957,HAS_ROUTE,1095
9121,8973,HAS_ROUTE,455
9121,8977,HAS_ROUTE,547
9121,9077,HAS_ROUTE,1078
9121,9101,HAS_ROUTE,1243
9121,9410,HAS_ROUTE,999
9121,9480,HAS_ROUTE,499
9121,9834,HAS_ROUTE,113
9121,9982,HAS_ROUTE,1101
9121,10003,HAS_ROUTE,361
9121,10356,HAS_ROUTE,1024
9122,8675,HAS_ROUTE,946
9122,8676,HAS_ROUTE,924
9122,8678,HAS_ROUTE,964
9122,8686,HAS_ROUTE,1111
9122,8700,HAS_ROUTE,239
9122,8710,HAS_ROUTE,1078
9122,8718,HAS_ROUTE,1633
9122,8720,HAS_ROUTE,976
9122,8721,HAS_ROUTE,1040
9122,8722,HAS_ROUTE,1260
9122,8832,HAS_ROUTE,974
9122,8879,HAS_ROUTE,1112
9122,8886,HAS_ROUTE,944
9122,8887,HAS_ROUTE,1193
9122,8900,HAS_ROUTE,991
9122,9077,HAS_ROUTE,1015
9122,9101,HAS_ROUTE,1193
9122,9161,HAS_ROUTE,955
9122,9410,HAS_ROUTE,913
9122,9892,HAS_ROUTE,899
9122,9894,HAS_ROUTE,1237
9123,8676,HAS_ROUTE,688
9123,8677,HAS_ROUTE,674
9123,8678,HAS_ROUTE,942
9123,8686,HAS_ROUTE,733
9123,8694,HAS_ROUTE,1055
9123,8699,HAS_ROUTE,548
9123,8700,HAS_ROUTE,300
9123,8703,HAS_ROUTE,749
9123,8705,HAS_ROUTE,820
9123,8706,HAS_ROUTE,1042
9123,8720,HAS_ROUTE,740
9123,8735,HAS_ROUTE,867
9123,8739,HAS_ROUTE,520
9123,8740,HAS_ROUTE,279
9123,8741,HAS_ROUTE,581
9123,8750,HAS_ROUTE,1089
9123,8767,HAS_ROUTE,1310
9123,8854,HAS_ROUTE,1104
9123,8856,HAS_ROUTE,623
9123,8877,HAS_ROUTE,477
9123,8878,HAS_ROUTE,838
9123,8901,HAS_ROUTE,401
9123,8902,HAS_ROUTE,838
9123,9111,HAS_ROUTE,1005
9123,9112,HAS_ROUTE,1122
9123,9124,HAS_ROUTE,474
9123,9419,HAS_ROUTE,914
9123,9890,HAS_ROUTE,888
9124,8675,HAS_ROUTE,827
9124,8676,HAS_ROUTE,805
9124,8677,HAS_ROUTE,674
9124,8678,HAS_ROUTE,850
9124,8686,HAS_ROUTE,1000
9124,8694,HAS_ROUTE,685
9124,8696,HAS_ROUTE,920
9124,8698,HAS_ROUTE,1025
9124,8699,HAS_ROUTE,184
9124,8700,HAS_ROUTE,177
9124,8701,HAS_ROUTE,1034
9124,8702,HAS_ROUTE,712
9124,8703,HAS_ROUTE,573
9124,8705,HAS_ROUTE,824
9124,8706,HAS_ROUTE,862
9124,8710,HAS_ROUTE,961
9124,8720,HAS_ROUTE,857
9124,8721,HAS_ROUTE,922
9124,8722,HAS_ROUTE,1144
9124,8723,HAS_ROUTE,1145
9124,8728,HAS_ROUTE,2064
9124,8729,HAS_ROUTE,2057
9124,8733,HAS_ROUTE,653
9124,8735,HAS_ROUTE,631
9124,8738,HAS_ROUTE,1127
9124,8740,HAS_ROUTE,292
9124,8741,HAS_ROUTE,108
9124,8742,HAS_ROUTE,251
9124,8750,HAS_ROUTE,1181
9124,8767,HAS_ROUTE,854
9124,8768,HAS_ROUTE,1258
9124,8787,HAS_ROUTE,1535
9124,8793,HAS_ROUTE,1093
9124,8796,HAS_ROUTE,784
9124,8797,HAS_ROUTE,631
9124,8799,HAS_ROUTE,696
9124,8800,HAS_ROUTE,771
9124,8802,HAS_ROUTE,532
9124,8803,HAS_ROUTE,1266
9124,8824,HAS_ROUTE,886
9124,8828,HAS_ROUTE,466
9124,8832,HAS_ROUTE,855
9124,8843,HAS_ROUTE,1915
9124,8854,HAS_ROUTE,1167
9124,8856,HAS_ROUTE,172
9124,8877,HAS_ROUTE,292
9124,8886,HAS_ROUTE,828
9124,8900,HAS_ROUTE,872
9124,8901,HAS_ROUTE,326
9124,8929,HAS_ROUTE,279
9124,8954,HAS_ROUTE,515
9124,8955,HAS_ROUTE,402
9124,8956,HAS_ROUTE,1401
9124,8957,HAS_ROUTE,892
9124,8958,HAS_ROUTE,578
9124,8959,HAS_ROUTE,395
9124,8970,HAS_ROUTE,301
9124,8973,HAS_ROUTE,448
9124,9077,HAS_ROUTE,897
9124,9101,HAS_ROUTE,1081
9124,9108,HAS_ROUTE,1227
9124,9110,HAS_ROUTE,1078
9124,9111,HAS_ROUTE,1043
9124,9112,HAS_ROUTE,1212
9124,9114,HAS_ROUTE,690
9124,9123,HAS_ROUTE,474
9124,9125,HAS_ROUTE,369
9124,9137,HAS_ROUTE,913
9124,9138,HAS_ROUTE,851
9124,9139,HAS_ROUTE,735
9124,9410,HAS_ROUTE,794
9124,9413,HAS_ROUTE,1343
9124,9417,HAS_ROUTE,700
9124,9419,HAS_ROUTE,670
9124,9420,HAS_ROUTE,703
9124,9434,HAS_ROUTE,1556
9124,9456,HAS_ROUTE,267
9124,9479,HAS_ROUTE,402
9124,9839,HAS_ROUTE,322
9124,9842,HAS_ROUTE,509
9124,9843,HAS_ROUTE,1311
9124,9844,HAS_ROUTE,1186
9124,9851,HAS_ROUTE,1498
9124,9856,HAS_ROUTE,1387
9124,9890,HAS_ROUTE,815
9124,9982,HAS_ROUTE,895
9124,9997,HAS_ROUTE,457
9124,10012,HAS_ROUTE,831
9124,10016,HAS_ROUTE,1672
9124,11297,HAS_ROUTE,1396
9125,8676,HAS_ROUTE,437
9125,8677,HAS_ROUTE,327
9125,8678,HAS_ROUTE,561
9125,8679,HAS_ROUTE,1500
9125,8686,HAS_ROUTE,644
9125,8694,HAS_ROUTE,683
9125,8696,HAS_ROUTE,574
9125,8698,HAS_ROUTE,786
9125,8699,HAS_ROUTE,282
9125,8700,HAS_ROUTE,332
9125,8701,HAS_ROUTE,851
9125,8702,HAS_ROUTE,479
9125,8703,HAS_ROUTE,344
9125,8705,HAS_ROUTE,483
9125,8706,HAS_ROUTE,640
9125,8710,HAS_ROUTE,593
9125,8711,HAS_ROUTE,3426
9125,8713,HAS_ROUTE,553
9125,8716,HAS_ROUTE,637
9125,8720,HAS_ROUTE,489
9125,8722,HAS_ROUTE,777
9125,8733,HAS_ROUTE,306
9125,8734,HAS_ROUTE,400
9125,8735,HAS_ROUTE,462
9125,8738,HAS_ROUTE,970
9125,8741,HAS_ROUTE,425
9125,8742,HAS_ROUTE,425
9125,8766,HAS_ROUTE,1108
9125,8767,HAS_ROUTE,1009
9125,8772,HAS_ROUTE,2098
9125,8787,HAS_ROUTE,1498
9125,8793,HAS_ROUTE,774
9125,8796,HAS_ROUTE,805
9125,8799,HAS_ROUTE,589
9125,8800,HAS_ROUTE,630
9125,8802,HAS_ROUTE,166
9125,8803,HAS_ROUTE,947
9125,8805,HAS_ROUTE,464
9125,8824,HAS_ROUTE,564
9125,8828,HAS_ROUTE,601
9125,8830,HAS_ROUTE,792
9125,8832,HAS_ROUTE,487
9125,8856,HAS_ROUTE,405
9125,8874,HAS_ROUTE,1349
9125,8877,HAS_ROUTE,597
9125,8878,HAS_ROUTE,1200
9125,8885,HAS_ROUTE,1607
9125,8886,HAS_ROUTE,462
9125,8901,HAS_ROUTE,578
9125,8902,HAS_ROUTE,437
9125,8929,HAS_ROUTE,598
9125,8944,HAS_ROUTE,1806
9125,8954,HAS_ROUTE,289
9125,8955,HAS_ROUTE,309
9125,8956,HAS_ROUTE,1310
9125,8958,HAS_ROUTE,872
9125,8959,HAS_ROUTE,685
9125,8964,HAS_ROUTE,658
9125,8966,HAS_ROUTE,1441
9125,8967,HAS_ROUTE,1483
9125,8973,HAS_ROUTE,472
9125,9089,HAS_ROUTE,593
9125,9093,HAS_ROUTE,305
9125,9108,HAS_ROUTE,1019
9125,9111,HAS_ROUTE,1304
9125,9112,HAS_ROUTE,1450
9125,9114,HAS_ROUTE,994
9125,9124,HAS_ROUTE,369
9125,9126,HAS_ROUTE,532
9125,9127,HAS_ROUTE,518
9125,9129,HAS_ROUTE,471
9125,9130,HAS_ROUTE,1508
9125,9137,HAS_ROUTE,917
9125,9138,HAS_ROUTE,963
9125,9139,HAS_ROUTE,847
9125,9140,HAS_ROUTE,584
9125,9161,HAS_ROUTE,470
9125,9171,HAS_ROUTE,690
9125,9410,HAS_ROUTE,457
9125,9420,HAS_ROUTE,700
9125,9456,HAS_ROUTE,636
9125,9483,HAS_ROUTE,500
9125,9484,HAS_ROUTE,229
9125,9842,HAS_ROUTE,631
9125,9858,HAS_ROUTE,433
9125,9865,HAS_ROUTE,545
9125,9906,HAS_ROUTE,230
9125,9997,HAS_ROUTE,786
9125,9998,HAS_ROUTE,696
9125,10054,HAS_ROUTE,361
9125,10297,HAS_ROUTE,1046
9125,10298,HAS_ROUTE,1016
9126,8675,HAS_ROUTE,772
9126,8676,HAS_ROUTE,748
9126,8677,HAS_ROUTE,557
9126,8678,HAS_ROUTE,518
9126,8703,HAS_ROUTE,304
9126,8705,HAS_ROUTE,623
9126,8706,HAS_ROUTE,416
9126,8713,HAS_ROUTE,585
9126,8718,HAS_ROUTE,1220
9126,8720,HAS_ROUTE,775
9126,8733,HAS_ROUTE,547
9126,8734,HAS_ROUTE,137
9126,8793,HAS_ROUTE,765
9126,8794,HAS_ROUTE,424
9126,8802,HAS_ROUTE,628
9126,8803,HAS_ROUTE,913
9126,8805,HAS_ROUTE,513
9126,8824,HAS_ROUTE,617
9126,8855,HAS_ROUTE,772
9126,8954,HAS_ROUTE,309
9126,8955,HAS_ROUTE,224
9126,8970,HAS_ROUTE,416
9126,9090,HAS_ROUTE,626
9126,9093,HAS_ROUTE,785
9126,9125,HAS_ROUTE,532
9126,9128,HAS_ROUTE,287
9126,9129,HAS_ROUTE,423
9126,9158,HAS_ROUTE,486
9126,9287,HAS_ROUTE,314
9126,9410,HAS_ROUTE,596
9126,9481,HAS_ROUTE,503
9126,9840,HAS_ROUTE,482
9126,9858,HAS_ROUTE,630
9126,9863,HAS_ROUTE,470
9126,9864,HAS_ROUTE,470
9126,9906,HAS_ROUTE,336
9126,9998,HAS_ROUTE,815
9126,10301,HAS_ROUTE,369
9126,10355,HAS_ROUTE,590
9126,10739,HAS_ROUTE,330
9126,10740,HAS_ROUTE,249
9126,11992,HAS_ROUTE,589
9126,11993,HAS_ROUTE,617
9126,12129,HAS_ROUTE,704
9127,8676,HAS_ROUTE,766
9127,8677,HAS_ROUTE,575
9127,8696,HAS_ROUTE,741
9127,8703,HAS_ROUTE,326
9127,8718,HAS_ROUTE,1265
9127,8719,HAS_ROUTE,1284
9127,8720,HAS_ROUTE,797
9127,8733,HAS_ROUTE,564
9127,8734,HAS_ROUTE,144
9127,8802,HAS_ROUTE,626
9127,8805,HAS_ROUTE,546
9127,8902,HAS_ROUTE,396
9127,8954,HAS_ROUTE,321
9127,8955,HAS_ROUTE,210
9127,8970,HAS_ROUTE,395
9127,9092,HAS_ROUTE,425
9127,9093,HAS_ROUTE,784
9127,9125,HAS_ROUTE,518
9127,9128,HAS_ROUTE,271
9127,9129,HAS_ROUTE,460
9127,9140,HAS_ROUTE,80
9127,9410,HAS_ROUTE,625
9127,9417,HAS_ROUTE,611
9127,9840,HAS_ROUTE,456
9127,9858,HAS_ROUTE,655
9127,9863,HAS_ROUTE,466
9127,9866,HAS_ROUTE,670
9127,10005,HAS_ROUTE,529
9127,10301,HAS_ROUTE,349
9127,10355,HAS_ROUTE,622
9127,10740,HAS_ROUTE,240
9128,8675,HAS_ROUTE,583
9128,8676,HAS_ROUTE,557
9128,8677,HAS_ROUTE,381
9128,8678,HAS_ROUTE,495
9128,8686,HAS_ROUTE,824
9128,8694,HAS_ROUTE,438
9128,8696,HAS_ROUTE,604
9128,8699,HAS_ROUTE,184
9128,8706,HAS_ROUTE,499
9128,8719,HAS_ROUTE,1255
9128,8733,HAS_ROUTE,364
9128,8741,HAS_ROUTE,351
9128,8802,HAS_ROUTE,366
9128,8824,HAS_ROUTE,548
9128,8832,HAS_ROUTE,607
9128,8856,HAS_ROUTE,285
9128,8879,HAS_ROUTE,755
9128,8902,HAS_ROUTE,326
9128,8929,HAS_ROUTE,477
